,v1,v2,v3,v4,v5,word_length,nltk_tokens,spaCy_tokens,nltk_lemmatization,spaCy_lemmatization
2680,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",,,,444,"['Solve', 'd', 'Case', ':', 'A', 'Man', 'Was', 'Found', 'Murdered', 'On', '&', 'lt', ';', 'DECIMAL', '&', 'gt', ';', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'AfterNoon', '.', '1', ',', 'His', 'wife', 'called', 'Police', '.', '2', ',', 'Police', 'questioned', 'everyone', '.', '3', ',', 'Wife', ':', 'Sir', ',', 'I', 'was', 'sleeping', ',', 'when', 'the', 'murder', 'took', 'place', '.', '4.Cook', ':', 'I', 'was', 'cooking', '.', '5.Gardener', ':', 'I', 'was', 'picking', 'vegetables', '.', '6.House-Maid', ':', 'I', 'went', '2', 'd', 'post', 'office', '.', '7.Children', ':', 'We', 'went', '2', 'play', '.', '8.Neighbour', ':', 'We', 'went', '2', 'a', 'marriage', '.', 'Police', 'arrested', 'd', 'murderer', 'Immediately', '.', 'Who', ""'s"", 'It', '?', 'Reply', 'With', 'Reason', ',', 'If', 'U', 'r', 'Brilliant', '.']","['Solve', 'd', 'Case', ':', 'A', 'Man', 'Was', 'Found', 'Murdered', 'On', ' ', '&', 'lt;DECIMAL&gt', ';', '.', '&', 'lt;#&gt', ';', ' ', 'AfterNoon', '.', '1,His', 'wife', 'called', 'Police', '.', '2,Police', 'questioned', 'everyone', '.', '3,Wife', ':', 'Sir', ',', 'I', 'was', 'sleeping', ',', 'when', 'the', 'murder', 'took', 'place', '.', '4.Cook', ':', 'I', 'was', 'cooking', '.', '5.Gardener', ':', 'I', 'was', 'picking', 'vegetables', '.', '6.House', '-', 'Maid', ':', 'I', 'went', '2', 'd', 'post', 'office', '.', '7.Children', ':', 'We', 'went', '2', 'play', '.', '8.Neighbour', ':', 'We', 'went', '2', 'a', 'marriage', '.', 'Police', 'arrested', 'd', 'murderer', 'Immediately', '.', 'Who', ""'s"", 'It', '?', 'Reply', 'With', 'Reason', ',', 'If', 'U', 'r', 'Brilliant', '.']","['Solve', 'd', 'Case', ':', 'A', 'Man', 'Was', 'Found', 'Murdered', 'On', '&', 'lt', ';', 'DECIMAL', '&', 'gt', ';', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'AfterNoon', '.', '1', ',', 'His', 'wife', 'called', 'Police', '.', '2', ',', 'Police', 'questioned', 'everyone', '.', '3', ',', 'Wife', ':', 'Sir', ',', 'I', 'wa', 'sleeping', ',', 'when', 'the', 'murder', 'took', 'place', '.', '4.Cook', ':', 'I', 'wa', 'cooking', '.', '5.Gardener', ':', 'I', 'wa', 'picking', 'vegetable', '.', '6.House-Maid', ':', 'I', 'went', '2', 'd', 'post', 'office', '.', '7.Children', ':', 'We', 'went', '2', 'play', '.', '8.Neighbour', ':', 'We', 'went', '2', 'a', 'marriage', '.', 'Police', 'arrested', 'd', 'murderer', 'Immediately', '.', 'Who', ""'s"", 'It', '?', 'Reply', 'With', 'Reason', ',', 'If', 'U', 'r', 'Brilliant', '.']","['solve', 'd', 'case', ':', 'a', 'man', 'be', 'find', 'murder', 'on', ' ', '&', 'lt;DECIMAL&gt', ';', '.', '&', 'lt;#&gt', ';', ' ', 'AfterNoon', '.', '1,his', 'wife', 'call', 'Police', '.', '2,police', 'question', 'everyone', '.', '3,wife', ':', 'Sir', ',', 'I', 'be', 'sleep', ',', 'when', 'the', 'murder', 'take', 'place', '.', '4.cook', ':', 'I', 'be', 'cook', '.', '5.gardener', ':', 'I', 'be', 'pick', 'vegetable', '.', '6.house', '-', 'Maid', ':', 'I', 'go', '2', 'd', 'post', 'office', '.', '7.Children', ':', 'we', 'go', '2', 'play', '.', '8.neighbour', ':', 'we', 'go', '2', 'a', 'marriage', '.', 'Police', 'arrest', 'd', 'murderer', 'immediately', '.', 'who', 'be', 'it', '?', 'reply', 'with', 'Reason', ',', 'if', 'U', 'r', 'Brilliant', '.']"
2681,ham,I'm on da bus going home...,,,,27,"['I', ""'m"", 'on', 'da', 'bus', 'going', 'home', '...']","['I', ""'m"", 'on', 'da', 'bus', 'going', 'home', '...']","['I', ""'m"", 'on', 'da', 'bus', 'going', 'home', '...']","['I', 'be', 'on', 'da', 'bus', 'go', 'home', '...']"
2682,ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,,,,106,"['I', 'got', 'a', 'call', 'from', 'a', 'landline', 'number', '.', '.', '.', 'I', 'am', 'asked', 'to', 'come', 'to', 'anna', 'nagar', '.', '.', '.', 'I', 'will', 'go', 'in', 'the', 'afternoon']","['I', 'got', 'a', 'call', 'from', 'a', 'landline', 'number', '.', '.', '.', 'I', 'am', 'asked', 'to', 'come', 'to', 'anna', 'nagar', '.', '.', '.', 'I', 'will', 'go', 'in', 'the', 'afternoon']","['I', 'got', 'a', 'call', 'from', 'a', 'landline', 'number', '.', '.', '.', 'I', 'am', 'asked', 'to', 'come', 'to', 'anna', 'nagar', '.', '.', '.', 'I', 'will', 'go', 'in', 'the', 'afternoon']","['I', 'get', 'a', 'call', 'from', 'a', 'landline', 'number', '.', '.', '.', 'I', 'be', 'ask', 'to', 'come', 'to', 'anna', 'nagar', '.', '.', '.', 'I', 'will', 'go', 'in', 'the', 'afternoon']"
2683,ham,I'm okay. Chasing the dream. What's good. What are you doing next.,,,,66,"['I', ""'m"", 'okay', '.', 'Chasing', 'the', 'dream', '.', 'What', ""'s"", 'good', '.', 'What', 'are', 'you', 'doing', 'next', '.']","['I', ""'m"", 'okay', '.', 'Chasing', 'the', 'dream', '.', 'What', ""'s"", 'good', '.', 'What', 'are', 'you', 'doing', 'next', '.']","['I', ""'m"", 'okay', '.', 'Chasing', 'the', 'dream', '.', 'What', ""'s"", 'good', '.', 'What', 'are', 'you', 'doing', 'next', '.']","['I', 'be', 'okay', '.', 'chase', 'the', 'dream', '.', 'what', 'be', 'good', '.', 'what', 'be', 'you', 'do', 'next', '.']"
2684,ham,Yupz... I've oredi booked slots 4 my weekends liao... ,,,,54,"['Yupz', '...', 'I', ""'ve"", 'oredi', 'booked', 'slots', '4', 'my', 'weekends', 'liao', '...']","['Yupz', '...', 'I', ""'ve"", 'oredi', 'booked', 'slots', '4', 'my', 'weekends', 'liao', '...']","['Yupz', '...', 'I', ""'ve"", 'oredi', 'booked', 'slot', '4', 'my', 'weekend', 'liao', '...']","['yupz', '...', 'I', 'have', 'oredi', 'book', 'slot', '4', 'my', 'weekend', 'liao', '...']"
2685,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,,,,158,"['URGENT', '!', 'We', 'are', 'trying', 'to', 'contact', 'U.', 'Todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'å£800', 'prize', 'GUARANTEED', '.', 'Call', '09050003091', 'from', 'land', 'line', '.', 'Claim', 'C52', '.', 'Valid', '12hrs', 'only']","['URGENT', '!', 'We', 'are', 'trying', 'to', 'contact', 'U.', 'Todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'å£800', 'prize', 'GUARANTEED', '.', 'Call', '09050003091', 'from', 'land', 'line', '.', 'Claim', 'C52', '.', 'Valid', '12hrs', 'only']","['URGENT', '!', 'We', 'are', 'trying', 'to', 'contact', 'U.', 'Todays', 'draw', 'show', 'that', 'you', 'have', 'won', 'a', 'å£800', 'prize', 'GUARANTEED', '.', 'Call', '09050003091', 'from', 'land', 'line', '.', 'Claim', 'C52', '.', 'Valid', '12hrs', 'only']","['urgent', '!', 'we', 'be', 'try', 'to', 'contact', 'U.', 'Todays', 'draw', 'show', 'that', 'you', 'have', 'win', 'a', 'å£800', 'prize', 'guarantee', '.', 'call', '09050003091', 'from', 'land', 'line', '.', 'Claim', 'C52', '.', 'valid', '12hrs', 'only']"
2686,ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,,,,88,"['There', 'r', 'many', 'model', '..', 'sony', 'ericson', 'also', 'der', '..', '&', 'lt', ';', '#', '&', 'gt', ';', '..', 'it', 'luks', 'good', 'bt', 'i', 'forgot', 'modl', 'no']","['There', 'r', 'many', 'model', '..', 'sony', 'ericson', 'also', 'der', '..', '&', 'lt;#&gt', ';', '..', 'it', 'luks', 'good', 'bt', 'i', 'forgot', 'modl', 'no']","['There', 'r', 'many', 'model', '..', 'sony', 'ericson', 'also', 'der', '..', '&', 'lt', ';', '#', '&', 'gt', ';', '..', 'it', 'luks', 'good', 'bt', 'i', 'forgot', 'modl', 'no']","['there', 'r', 'many', 'model', '..', 'sony', 'ericson', 'also', 'der', '..', '&', 'lt;#&gt', ';', '..', 'it', 'luk', 'good', 'bt', 'I', 'forget', 'modl', 'no']"
2687,ham,Okie,,,,4,['Okie'],['Okie'],['Okie'],['okie']
2688,ham,Yes I know the cheesy songs from frosty the snowman :),,,,54,"['Yes', 'I', 'know', 'the', 'cheesy', 'songs', 'from', 'frosty', 'the', 'snowman', ':', ')']","['Yes', 'I', 'know', 'the', 'cheesy', 'songs', 'from', 'frosty', 'the', 'snowman', ':)']","['Yes', 'I', 'know', 'the', 'cheesy', 'song', 'from', 'frosty', 'the', 'snowman', ':', ')']","['yes', 'I', 'know', 'the', 'cheesy', 'song', 'from', 'frosty', 'the', 'snowman', ':)']"
2689,ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",,,,56,"['Ya', 'ok', ',', 'vikky', 'vl', 'c', 'witin', '&', 'lt', ';', '#', '&', 'gt', ';', 'mins', 'and', 'il', 'reply', 'u', '..']","['Ya', 'ok', ',', 'vikky', 'vl', 'c', 'witin', ' ', '&', 'lt;#&gt', ';', 'mins', 'and', 'il', 'reply', 'u', '..']","['Ya', 'ok', ',', 'vikky', 'vl', 'c', 'witin', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', 'and', 'il', 'reply', 'u', '..']","['Ya', 'ok', ',', 'vikky', 'vl', 'c', 'witin', ' ', '&', 'lt;#&gt', ';', 'min', 'and', 'il', 'reply', 'u', '..']"
2690,spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,,,,153,"['sports', 'fans', '-', 'get', 'the', 'latest', 'sports', 'news', 'str', '*', '2', 'ur', 'mobile', '1', 'wk', 'FREE', 'PLUS', 'a', 'FREE', 'TONE', 'Txt', 'SPORT', 'ON', 'to', '8007', 'www.getzed.co.uk', '0870141701216+', 'norm', '4txt/120p']","['sports', 'fans', '-', 'get', 'the', 'latest', 'sports', 'news', 'str', '*', '2', 'ur', 'mobile', '1', 'wk', 'FREE', 'PLUS', 'a', 'FREE', 'TONE', 'Txt', 'SPORT', 'ON', 'to', '8007', 'www.getzed.co.uk', '0870141701216', '+', 'norm', '4txt/120p']","['sport', 'fan', '-', 'get', 'the', 'latest', 'sport', 'news', 'str', '*', '2', 'ur', 'mobile', '1', 'wk', 'FREE', 'PLUS', 'a', 'FREE', 'TONE', 'Txt', 'SPORT', 'ON', 'to', '8007', 'www.getzed.co.uk', '0870141701216+', 'norm', '4txt/120p']","['sport', 'fan', '-', 'get', 'the', 'late', 'sport', 'news', 'str', '*', '2', 'ur', 'mobile', '1', 'wk', 'free', 'plus', 'a', 'free', 'tone', 'txt', 'SPORT', 'ON', 'to', '8007', 'www.getzed.co.uk', '0870141701216', '+', 'norm', '4txt/120p']"
2691,ham,Hey tmr meet at bugis 930 ?,,,,27,"['Hey', 'tmr', 'meet', 'at', 'bugis', '930', '?']","['Hey', 'tmr', 'meet', 'at', 'bugis', '930', '?']","['Hey', 'tmr', 'meet', 'at', 'bugis', '930', '?']","['hey', 'tmr', 'meet', 'at', 'bugis', '930', '?']"
2692,spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",,,,158,"['Urgent', 'Urgent', '!', 'We', 'have', '800', 'FREE', 'flights', 'to', 'Europe', 'to', 'give', 'away', ',', 'call', 'B4', '10th', 'Sept', '&', 'take', 'a', 'friend', '4', 'FREE', '.', 'Call', 'now', 'to', 'claim', 'on', '09050000555', '.', 'BA128NNFWFLY150ppm']","['Urgent', 'Urgent', '!', 'We', 'have', '800', 'FREE', 'flights', 'to', 'Europe', 'to', 'give', 'away', ',', 'call', 'B4', '10th', 'Sept', '&', 'take', 'a', 'friend', '4', 'FREE', '.', 'Call', 'now', 'to', 'claim', 'on', '09050000555', '.', 'BA128NNFWFLY150ppm']","['Urgent', 'Urgent', '!', 'We', 'have', '800', 'FREE', 'flight', 'to', 'Europe', 'to', 'give', 'away', ',', 'call', 'B4', '10th', 'Sept', '&', 'take', 'a', 'friend', '4', 'FREE', '.', 'Call', 'now', 'to', 'claim', 'on', '09050000555', '.', 'BA128NNFWFLY150ppm']","['Urgent', 'Urgent', '!', 'we', 'have', '800', 'free', 'flight', 'to', 'Europe', 'to', 'give', 'away', ',', 'call', 'b4', '10th', 'Sept', '&', 'take', 'a', 'friend', '4', 'free', '.', 'call', 'now', 'to', 'claim', 'on', '09050000555', '.', 'ba128nnfwfly150ppm']"
2693,ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,,,,95,"['All', 'these', 'nice', 'new', 'shirts', 'and', 'the', 'only', 'thing', 'I', 'can', 'wear', 'them', 'to', 'is', 'nudist', 'themed', ';', '_', ';', 'you', 'in', 'mu', '?']","['All', 'these', 'nice', 'new', 'shirts', 'and', 'the', 'only', 'thing', 'I', 'can', 'wear', 'them', 'to', 'is', 'nudist', 'themed', ';_;', 'you', 'in', 'mu', '?']","['All', 'these', 'nice', 'new', 'shirt', 'and', 'the', 'only', 'thing', 'I', 'can', 'wear', 'them', 'to', 'is', 'nudist', 'themed', ';', '_', ';', 'you', 'in', 'mu', '?']","['all', 'these', 'nice', 'new', 'shirt', 'and', 'the', 'only', 'thing', 'I', 'can', 'wear', 'they', 'to', 'be', 'nudist', 'theme', ';_;', 'you', 'in', 'mu', '?']"
2694,ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,,,,95,"['Hey', 'sexy', 'buns', '!', 'What', 'of', 'that', 'day', '?', 'No', 'word', 'from', 'you', 'this', 'morning', 'on', 'YM', '...', ':', '-', '(', '...', 'I', 'think', 'of', 'you']","['Hey', 'sexy', 'buns', '!', 'What', 'of', 'that', 'day', '?', 'No', 'word', 'from', 'you', 'this', 'morning', 'on', 'YM', '...', ':-(', '...', 'I', 'think', 'of', 'you']","['Hey', 'sexy', 'bun', '!', 'What', 'of', 'that', 'day', '?', 'No', 'word', 'from', 'you', 'this', 'morning', 'on', 'YM', '...', ':', '-', '(', '...', 'I', 'think', 'of', 'you']","['hey', 'sexy', 'bun', '!', 'what', 'of', 'that', 'day', '?', 'no', 'word', 'from', 'you', 'this', 'morning', 'on', 'YM', '...', ':-(', '...', 'I', 'think', 'of', 'you']"
2695,ham,And whenever you and i see we can still hook up too.,,,,52,"['And', 'whenever', 'you', 'and', 'i', 'see', 'we', 'can', 'still', 'hook', 'up', 'too', '.']","['And', 'whenever', 'you', 'and', 'i', 'see', 'we', 'can', 'still', 'hook', 'up', 'too', '.']","['And', 'whenever', 'you', 'and', 'i', 'see', 'we', 'can', 'still', 'hook', 'up', 'too', '.']","['and', 'whenever', 'you', 'and', 'I', 'see', 'we', 'can', 'still', 'hook', 'up', 'too', '.']"
2696,ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,,,,80,"['Nope', 'but', 'i', ""'m"", 'going', 'home', 'now', 'then', 'go', 'pump', 'petrol', 'lor', '...', 'Like', 'going', '2', 'rain', 'soon', '...']","['Nope', 'but', 'i', ""'m"", 'going', 'home', 'now', 'then', 'go', 'pump', 'petrol', 'lor', '...', 'Like', 'going', '2', 'rain', 'soon', '...']","['Nope', 'but', 'i', ""'m"", 'going', 'home', 'now', 'then', 'go', 'pump', 'petrol', 'lor', '...', 'Like', 'going', '2', 'rain', 'soon', '...']","['nope', 'but', 'I', 'be', 'go', 'home', 'now', 'then', 'go', 'pump', 'petrol', 'lor', '...', 'like', 'go', '2', 'rain', 'soon', '...']"
2697,ham,Can you use foreign stamps for whatever you send them off for? ,,,,63,"['Can', 'you', 'use', 'foreign', 'stamps', 'for', 'whatever', 'you', 'send', 'them', 'off', 'for', '?']","['Can', 'you', 'use', 'foreign', 'stamps', 'for', 'whatever', 'you', 'send', 'them', 'off', 'for', '?']","['Can', 'you', 'use', 'foreign', 'stamp', 'for', 'whatever', 'you', 'send', 'them', 'off', 'for', '?']","['can', 'you', 'use', 'foreign', 'stamp', 'for', 'whatever', 'you', 'send', 'they', 'off', 'for', '?']"
2698,spam,FROM 88066 LOST å£12 HELP,,,,25,"['FROM', '88066', 'LOST', 'å£12', 'HELP']","['FROM', '88066', 'LOST', 'å£12', 'HELP']","['FROM', '88066', 'LOST', 'å£12', 'HELP']","['from', '88066', 'lose', 'å£12', 'help']"
2699,ham,Oh baby of the house. How come you dont have any new pictures on facebook,,,,73,"['Oh', 'baby', 'of', 'the', 'house', '.', 'How', 'come', 'you', 'dont', 'have', 'any', 'new', 'pictures', 'on', 'facebook']","['Oh', 'baby', 'of', 'the', 'house', '.', 'How', 'come', 'you', 'do', 'nt', 'have', 'any', 'new', 'pictures', 'on', 'facebook']","['Oh', 'baby', 'of', 'the', 'house', '.', 'How', 'come', 'you', 'dont', 'have', 'any', 'new', 'picture', 'on', 'facebook']","['oh', 'baby', 'of', 'the', 'house', '.', 'how', 'come', 'you', 'do', 'not', 'have', 'any', 'new', 'picture', 'on', 'facebook']"
2700,ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",,,,169,"['Feb', '&', 'lt', ';', '#', '&', 'gt', ';', 'is', '\\I', 'LOVE', 'U\\', ""''"", 'day', '.', 'Send', 'dis', 'to', 'all', 'ur', '\\', ""''"", 'VALUED', 'FRNDS\\', ""''"", 'evn', 'me', '.', 'If', '3', 'comes', 'back', 'u', ""'ll"", 'gt', 'married', 'd', 'person', 'u', 'luv', '!', 'If', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'Evr', ""''""]","['Feb', ' ', '&', 'lt;#&gt', ';', ' ', 'is', '\\I', 'LOVE', 'U\\', '""', 'day', '.', 'Send', 'dis', 'to', 'all', 'ur', '\\""VALUED', 'FRNDS\\', '""', 'evn', 'me', '.', 'If', '3', 'comes', 'back', ""u'll"", 'gt', 'married', 'd', 'person', 'u', 'luv', '!', 'If', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'Evr', '""']","['Feb', '&', 'lt', ';', '#', '&', 'gt', ';', 'is', '\\I', 'LOVE', 'U\\', ""''"", 'day', '.', 'Send', 'dis', 'to', 'all', 'ur', '\\', ""''"", 'VALUED', 'FRNDS\\', ""''"", 'evn', 'me', '.', 'If', '3', 'come', 'back', 'u', ""'ll"", 'gt', 'married', 'd', 'person', 'u', 'luv', '!', 'If', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'Evr', ""''""]","['Feb', ' ', '&', 'lt;#&gt', ';', ' ', 'be', '\\I', 'LOVE', 'U\\', '""', 'day', '.', 'send', 'dis', 'to', 'all', 'ur', '\\""VALUED', 'FRNDS\\', '""', 'evn', 'I', '.', 'if', '3', 'come', 'back', ""u'll"", 'gt', 'marry', 'd', 'person', 'u', 'luv', '!', 'if', 'u', 'ignore', 'dis', 'u', 'will', 'lose', 'ur', 'luv', '4', 'evr', '""']"
2701,ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",,,,169,"['Hiya', ',', 'sorry', 'did', ""n't"", 'hav', 'signal', '.', 'I', 'have', ""n't"", 'seen', 'or', 'heard', 'from', 'and', 'neither', 'has', ',', 'which', 'is', 'unusual', 'in', 'itself', '!', 'I', ""'ll"", 'put', 'on', 'the', 'case', 'and', 'get', 'him', 'to', 'sort', 'it', 'out', '!', 'Hugs', 'and', 'snogs', '.']","['Hiya', ',', 'sorry', 'did', ""n't"", 'hav', 'signal', '.', 'I', 'have', ""n't"", 'seen', 'or', 'heard', 'from', 'and', 'neither', 'has', ',', 'which', 'is', 'unusual', 'in', 'itself', '!', 'I', ""'ll"", 'put', 'on', 'the', 'case', 'and', 'get', 'him', 'to', 'sort', 'it', 'out', '!', 'Hugs', 'and', 'snogs', '.']","['Hiya', ',', 'sorry', 'did', ""n't"", 'hav', 'signal', '.', 'I', 'have', ""n't"", 'seen', 'or', 'heard', 'from', 'and', 'neither', 'ha', ',', 'which', 'is', 'unusual', 'in', 'itself', '!', 'I', ""'ll"", 'put', 'on', 'the', 'case', 'and', 'get', 'him', 'to', 'sort', 'it', 'out', '!', 'Hugs', 'and', 'snogs', '.']","['Hiya', ',', 'sorry', 'do', 'not', 'hav', 'signal', '.', 'I', 'have', 'not', 'see', 'or', 'hear', 'from', 'and', 'neither', 'have', ',', 'which', 'be', 'unusual', 'in', 'itself', '!', 'I', 'will', 'put', 'on', 'the', 'case', 'and', 'get', 'he', 'to', 'sort', 'it', 'out', '!', 'hug', 'and', 'snog', '.']"
2702,ham,"Omw back to tampa from west palm, you hear what happened?",,,,57,"['Omw', 'back', 'to', 'tampa', 'from', 'west', 'palm', ',', 'you', 'hear', 'what', 'happened', '?']","['Omw', 'back', 'to', 'tampa', 'from', 'west', 'palm', ',', 'you', 'hear', 'what', 'happened', '?']","['Omw', 'back', 'to', 'tampa', 'from', 'west', 'palm', ',', 'you', 'hear', 'what', 'happened', '?']","['omw', 'back', 'to', 'tampa', 'from', 'west', 'palm', ',', 'you', 'hear', 'what', 'happen', '?']"
2703,ham,Yup no more already... Thanx 4 printing n handing it up.,,,,56,"['Yup', 'no', 'more', 'already', '...', 'Thanx', '4', 'printing', 'n', 'handing', 'it', 'up', '.']","['Yup', 'no', 'more', 'already', '...', 'Thanx', '4', 'printing', 'n', 'handing', 'it', 'up', '.']","['Yup', 'no', 'more', 'already', '...', 'Thanx', '4', 'printing', 'n', 'handing', 'it', 'up', '.']","['yup', 'no', 'more', 'already', '...', 'thanx', '4', 'print', 'n', 'hand', 'it', 'up', '.']"
2704,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,,,,156,"['FreeMsg', ':', 'Fancy', 'a', 'flirt', '?', 'Reply', 'DATE', 'now', '&', 'join', 'the', 'UKs', 'fastest', 'growing', 'mobile', 'dating', 'service', '.', 'Msgs', 'rcvd', 'just', '25p', 'to', 'optout', 'txt', 'stop', 'to', '83021', '.', 'Reply', 'DATE', 'now', '!']","['FreeMsg', ':', 'Fancy', 'a', 'flirt', '?', 'Reply', 'DATE', 'now', '&', 'join', 'the', 'UKs', 'fastest', 'growing', 'mobile', 'dating', 'service', '.', 'Msgs', 'rcvd', 'just', '25p', 'to', 'optout', 'txt', 'stop', 'to', '83021', '.', 'Reply', 'DATE', 'now', '!']","['FreeMsg', ':', 'Fancy', 'a', 'flirt', '?', 'Reply', 'DATE', 'now', '&', 'join', 'the', 'UKs', 'fastest', 'growing', 'mobile', 'dating', 'service', '.', 'Msgs', 'rcvd', 'just', '25p', 'to', 'optout', 'txt', 'stop', 'to', '83021', '.', 'Reply', 'DATE', 'now', '!']","['freemsg', ':', 'Fancy', 'a', 'flirt', '?', 'reply', 'DATE', 'now', '&', 'join', 'the', 'UKs', 'fast', 'grow', 'mobile', 'date', 'service', '.', 'Msgs', 'rcvd', 'just', '25p', 'to', 'optout', 'txt', 'stop', 'to', '83021', '.', 'reply', 'DATE', 'now', '!']"
2705,ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,,,,113,"['What', 'i', 'mean', 'is', 'do', 'they', 'come', 'chase', 'you', 'out', 'when', 'its', 'over', 'or', 'is', 'it', 'stated', 'you', 'can', 'watch', 'as', 'many', 'movies', 'as', 'you', 'want', '.']","['What', 'i', 'mean', 'is', 'do', 'they', 'come', 'chase', 'you', 'out', 'when', 'its', 'over', 'or', 'is', 'it', 'stated', 'you', 'can', 'watch', 'as', 'many', 'movies', 'as', 'you', 'want', '.']","['What', 'i', 'mean', 'is', 'do', 'they', 'come', 'chase', 'you', 'out', 'when', 'it', 'over', 'or', 'is', 'it', 'stated', 'you', 'can', 'watch', 'a', 'many', 'movie', 'a', 'you', 'want', '.']","['what', 'I', 'mean', 'be', 'do', 'they', 'come', 'chase', 'you', 'out', 'when', 'its', 'over', 'or', 'be', 'it', 'state', 'you', 'can', 'watch', 'as', 'many', 'movie', 'as', 'you', 'want', '.']"
2706,ham,S now only i took tablets . Reaction morning only.,,,,50,"['S', 'now', 'only', 'i', 'took', 'tablets', '.', 'Reaction', 'morning', 'only', '.']","['S', 'now', 'only', 'i', 'took', 'tablets', '.', 'Reaction', 'morning', 'only', '.']","['S', 'now', 'only', 'i', 'took', 'tablet', '.', 'Reaction', 'morning', 'only', '.']","['s', 'now', 'only', 'I', 'take', 'tablet', '.', 'reaction', 'morning', 'only', '.']"
2707,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,,,,160,"['Great', 'NEW', 'Offer', '-', 'DOUBLE', 'Mins', '&', 'DOUBLE', 'Txt', 'on', 'best', 'Orange', 'tariffs', 'AND', 'get', 'latest', 'camera', 'phones', '4', 'FREE', '!', 'Call', 'MobileUpd8', 'free', 'on', '08000839402', 'NOW', '!', 'or', '2stoptxt', 'T', '&', 'Cs']","['Great', 'NEW', 'Offer', '-', 'DOUBLE', 'Mins', '&', 'DOUBLE', 'Txt', 'on', 'best', 'Orange', 'tariffs', 'AND', 'get', 'latest', 'camera', 'phones', '4', 'FREE', '!', 'Call', 'MobileUpd8', 'free', 'on', '08000839402', 'NOW', '!', 'or', '2stoptxt', 'T&Cs']","['Great', 'NEW', 'Offer', '-', 'DOUBLE', 'Mins', '&', 'DOUBLE', 'Txt', 'on', 'best', 'Orange', 'tariff', 'AND', 'get', 'latest', 'camera', 'phone', '4', 'FREE', '!', 'Call', 'MobileUpd8', 'free', 'on', '08000839402', 'NOW', '!', 'or', '2stoptxt', 'T', '&', 'Cs']","['great', 'NEW', 'Offer', '-', 'DOUBLE', 'Mins', '&', 'DOUBLE', 'Txt', 'on', 'good', 'Orange', 'tariff', 'and', 'get', 'late', 'camera', 'phone', '4', 'free', '!', 'call', 'mobileupd8', 'free', 'on', '08000839402', 'NOW', '!', 'or', '2stoptxt', 't&cs']"
